"","full_address","latitude","longitude","total_leasedSF","company_list","sector_list","lease_count","crimes_within_500m","crime_score","weighted_routes","accesibilty","internal_class","price_multiplier"
"389","22 W 19th St, New York, NY, 10011",40.7395583,-73.9927449,125012,"NA; CHEQ; Morning Brew; 32BJ SEIU; Morning Brew; NA; NA; NA; NA; NA","NA; Technology, Advertising, Media, And Information; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals); Tbd",10,740,0.739069111424542,25.3649903433755,0.714909843037997,"O",6970072.32271296
"390","22 W 21st St, New York, NY, 10010",40.7407154,-73.992127,46676,"NA; Knotel; NA; Nova Credit; NA; NA","NA; Coworking And Executive Suite Companies; Financial Services And Insurance",6,723,0.745063469675599,25.3416811495353,0.71425287562409,"O",2798312.830656
"391","22 W 27th St, New York, NY, 10001",40.7447388,-73.989605,12000,"M&C Saatchi; NA","Technology, Advertising, Media, And Information; NA",2,712,0.748942172073343,26.6292003171778,0.750541481043887,"O",719422.272
"392","22 W 38th St, New York, NY, 10018",40.7513727,-73.9839475,29405,"NA; NA; NA; Reachdeak; NA","NA; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",5,1247,0.560296191819464,31.6866550295331,0.893085361630303,"O",1762884.32568
"393","22-30 Little W 12th St, New York, NY, 10014",40.7405755,-74.0085946,18632,"Kao Brands","Retail",1,193,0.931946403385049,8.3226943816555,0.234574350452946,"A",1675534.471488
"394","22-30 Little W 12th St, New York, NY, 10014",40.7405755,-74.0085946,18632,"Kao Brands","Retail",1,193,0.931946403385049,8.3226943816555,0.234574350452946,"O",1117022.980992
"395","22-30 W 34th St, New York, NY, 10001",40.7504053,-73.9891791,11500,NA,NA,1,1817,0.359308885754584,31.8760577266322,0.898423658653919,"A",1034169.516
"396","22-30 W 34th St, New York, NY, 10001",40.7504053,-73.9891791,11500,NA,NA,1,1817,0.359308885754584,31.8760577266322,0.898423658653919,"O",689446.344
"397","220 E 23rd St, New York, NY, 10010",40.7382607,-73.9822069,16604,"NA; NA; Kaia Health; NA; NA; NA","NA; Healthcare",6,592,0.791255289139633,11.3346800883886,0.319466881444807,"O",995440.617024
"398","220 E 42nd St, New York, NY, 10017",40.7501297,-73.9733465,535640,"NA; Young Adult  Institute; NA; United Nations Women; Federative Republic Of Brazil; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Wpix Tribune Media; NA; NA; NA; NA; NA; NA; Community Preservation; NA; NA; Brazilian Financial Office; Brazilian Mission To The United States; Federative Republic Of Brazil","NA; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals); Government; Technology, Advertising, Media, And Information; Tbd",28,450,0.84132581100141,11.8803480207073,0.334846480276261,"O",29864729.2974912
"399","220 Fifth Ave, New York, NY, 10001",41.101762,-72.3659678,112865,"NA; NA; Riskified; Ember Infrastructure Management; NA; The Knot Worldwide; NA; International Well Building Institute; NA; NA","NA; Technology, Advertising, Media, And Information; Personal Services And Recreation; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals)",10,0,1,0,0,"O",6292813.5915192
"400","220 W 19th St, New York, NY, 10011",40.7418621,-73.9985151,61285,"Knotel; NA; The Corcoran Group; NA","Coworking And Executive Suite Companies; NA; Real Estate (Except Coworking Providers)",4,701,0.752820874471086,22.2701924150542,0.627683257448211,"O",3416959.0303128
"401","220 W 42nd St, New York, NY, 10036",40.7561565,-73.9881499,16278,"NA; Engel Entertainment","NA; Technology, Advertising, Media, And Information",2,1850,0.347672778561354,33.3678145511667,0.940468683029705,"O",975896.311968
"402","221-227 Canal St, New York, NY, 10013",40.7174071,-73.9991046,10500,"Gutter Capital; NA","Financial Services And Insurance; NA",2,606,0.786318758815233,27.411638962716,0.772594439933132,"O",629494.488
"403","222 Broadway, New York, NY, 10038",40.710852,-74.0083931,52342,"Telaria; American Express (Resy)","Technology, Advertising, Media, And Information; Financial Services And Insurance",2,824,0.709449929478138,31.8008242110307,0.896303209164218,"A",4377510.06521904
"404","222 W 37th St, New York, NY, 10018",40.7531749,-73.9904496,16900,"NA; NA; NA; NA; NA; NA; NA; NA",NA,8,2675,0.0567700987306065,31.2309841749013,0.880242321883319,"O",1013186.3664
"405","223-225 W 35th St, New York, NY, 10001",40.7497258,-73.9855538,92813,"Acoustiguide; Gmb Models; NA; NA; NA; NA; NA; Advanced Locksmith; Bowery Digital; Map360; Kazlow & Kazlow; Designer Loft; Presti & Naegele; NA; NA; Washington Computer Services; Marcus Adler Gloves; NA; NA; B Floral; NA; The Mighty; Vasquez Integrators","NA; Technology, Advertising, Media, And Information; Legal Services; Retail; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",23,1399,0.506699576868829,30.5669061505532,0.861525345857515,"O",5174809.79816304
"406","224 W 29th St, New York, NY, 10001",40.7482841,-73.9941979,12321,"NA; Episode Four",NA,2,1531,0.46015514809591,25.3332736961762,0.71401591234991,"O",738666.817776
"407","224 W 35th St, New York, NY, 10001",40.7532417,-73.9943778,127976,"NA; NA; NA; Sd&A Telly Services; Dr. George Russell; J Suan Pattern; Xincon Homecare Services; Guinee Honey; Hypoxia; Crafty Apes; NA; NA; NA; NA; NA; NA; NA; NA; All City Label; Kl Software Technologies; Joseph Archibald Investigations; SHAWNEE; Cts Holdings; NA; Lifers; Printing Resolutions; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Atlas Rug Corp; Sooner; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Staffing 101 Group; Quieti Apparel; Ray Business Machines; Jin Accupuncture; Gg Painting Unlimited; Tri State Cpr And First Aid; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","NA; Retail",80,1433,0.494710860366714,24.0225222967495,0.677072508684444,"O",7135330.81281408
"408","224-232 W 30th St, New York, NY, 10001",40.7498022,-73.9955945,82267,"Knotel; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","Coworking And Executive Suite Companies; NA",33,1053,0.6287023977433,22.9744529269639,0.647532773068418,"O",4586815.18392336
"409","225 Broadway, New York, NY, 10007",40.7119924,-74.0086526,267035,"NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Dr.kleyn; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Madhive; Tomorrow Health; NA; NA; NA; NA; NA; NA; NA; NA","NA; Technology, Advertising, Media, And Information; Healthcare",67,861,0.696403385049365,32.034588764585,0.902891840897444,"O",14888596.7962728
"410","225 Liberty St, New York, NY, 10281",40.712272,-74.0154361,1174562,"Bank Of America; Convene; 3.1 Phillip Lim; Maven; J. Crew; Virtusa; Fortune Magazine; Maesa Group; NA; Drw Holdings; Kennedy Lewis Investment Management; NA; NA; NA; Simon-Kucher & Partners; AXA; Five Ring Capital; Masterworks; Brookfield Properties (Subsidiary Company); Masterworks","Financial Services And Insurance; Coworking And Executive Suite Companies; Retail; Technology, Advertising, Media, And Information; NA; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Real Estate (Except Coworking Providers)",20,310,0.890691114245416,21.9788631750389,0.61947217049599,"A",98231954.7824655
"411","225 Park Ave S, New York, NY, 10003",40.7373226,-73.9881724,257220,"Meta; Arch Labs; Pinterest; Monday; Teachers Pay Teachers","Technology, Advertising, Media, And Information; Financial Services And Insurance",5,850,0.700282087447109,20.5680473435919,0.57970846032061,"O",14341359.2522976
"412","225 Varick St, New York, NY, 10014",40.7289815,-74.0056638,104071,"Bazaarvoice; Squarespace; Brooklinen","Technology, Advertising, Media, And Information; Retail",3,508,0.820874471086037,16.6913750158169,0.470444819063865,"O",5802502.13337168
"413","225 W 37th St, New York, NY, 10018",40.7536428,-73.9904155,17821,"NA; Js Chin; Lpe Engineering; NA; NA",NA,5,2720,0.0409026798307476,31.224616953516,0.880062862353491,"O",1068402.025776
"414","225 W 39th St, New York, NY, 10018",40.754729,-73.9892175,66300,"NA; NA; FJC; NA; NA; Lighthouse Films; Wework","NA; Tbd; Technology, Advertising, Media, And Information; Coworking And Executive Suite Companies",7,2779,0.020098730606488,32.8106474717187,0.924764981828883,"O",3696571.489104
"415","226 W 26th St, New York, NY, 10001",40.7463643,-73.9956388,8500,NA,NA,1,628,0.778561354019746,23.6746909065277,0.667268913996614,"O",509590.776
"416","226 W 37th St, New York, NY, 10018",40.7532378,-73.9905991,8700,"NA; NA; NA; NA",NA,4,2666,0.0599435825105783,31.0095065340219,0.873999995616523,"O",521581.1472
"417","228 E 45th St, New York, NY, 10017",40.7518101,-73.9717502,107549,"NA; NA; NA; NA; Bridal Guide Magazine; Makovsky &; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","NA; Tbd; Technology, Advertising, Media, And Information",21,448,0.842031029619182,11.6699829868256,0.328917361781945,"O",5996418.80967792
"418","229 W 28th St, New York, NY, 10001",40.7480514,-73.9947655,75516,"NA; NA; NA; NA; NA; NA; NA","NA; Tbd",7,1006,0.645275035260931,24.6411184486508,0.694507582456319,"O",4210411.65265728
"419","229 W 36th St, New York, NY, 10018",40.7530314,-73.9908449,19012,"D S Simon Productions; Wework","Technology, Advertising, Media, And Information; Coworking And Executive Suite Companies",2,2638,0.0698166431593794,30.7267897266753,0.866031649260847,"O",1139804.686272
"420","229 W 43rd St, New York, NY, 10036",40.7574721,-73.9874718,140818,"Fareportal; NA; Buzzfeed; Snap; NA","Technology, Advertising, Media, And Information; NA",5,1853,0.346614950634697,32.9348205786659,0.928264789051176,"A",11777009.1392002
"421","23 W 20th St, New York, NY, 10011",40.7404937,-73.9924425,50351,"Felicity House","Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals)",1,726,0.744005641748942,25.4362186941062,0.716917407336322,"O",2807331.38835408
"422","230 Fifth Ave, New York, NY, 10001",40.9144396,-73.8080071,72009,"Sun-Yin Usa; Devgiri Exports; Creative Home Ideas; 1888 Mills; Surya Carpet; Worth Imports","Retail; Manufacturing (Except Pharmaceutical, Retail, And Computer Tech)",6,0,1,0,0,"O",4014878.07479472
"423","230 Park Ave S, New York, NY, 10003",40.737711,-73.9886942,363158,"Papaya Global; Discovery","Technology, Advertising, Media, And Information",2,866,0.694640338504936,21.5423578672675,0.607169309866453,"O",20247956.3927606
"424","230 Park Ave, New York, NY, 10169",40.7543934,-73.9761028,568704,"Elvinger Sarl Pllc; Hunt Real Estate Capital; Onyx Renewable Partners; Spaces; Intl Fcstone; NA; The Bliss Group; NA; NA; NA; NA; NA; Desmarais; NA; NA; NA; NA; NA; NA; NA; Tempus Labs; NA; NA; ATLAS SP; NA; Dome Equities; Haven Capital; Helmsley Charitable Trust; Teitler & Teitler; Weinberger Singer; Peridot Financing Solutions; NA; Havas Group; NA; NA; NA; Scott + Scott; Relx Inc (Reed Elsevier)","Legal Services; Real Estate (Except Coworking Providers); Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; Coworking And Executive Suite Companies; Financial Services And Insurance; NA; Technology, Advertising, Media, And Information; Tbd; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals)",38,684,0.758815232722144,24.6681873840586,0.695270517829116,"A",47562330.1389005
"425","230 W 38th St, New York, NY, 10018",40.7537897,-73.9900299,63875,"Anna Sui; NA; NA; NA; NA; NA; Junior Achievement Of New York; Notations","NA; Associations And Non-Profit Organizations (Except Education And Non-Profit Hospitals)",8,2734,0.035966149506347,31.8175530186955,0.896774709018937,"O",3561365.06586
"426","230 W 39th St, New York, NY, 10018",40.7544496,-73.9896796,27700,"NA; NA; NA; NA; NA; NA; NA; NA",NA,8,2834,0.0007052186177715,32.2066298490769,0.90774080251916,"O",1660666.4112
"427","230 W 41st St, New York, NY, 10036",40.7558327,-73.9887898,8589,"NA; Skanska","NA; Construction, Engineering And Architecture",2,1951,0.312059238363893,32.7360404378745,0.922662189667994,"O",514926.491184
"428","231-239 W 29th St, New York, NY, 10001",40.7509231,-74.0001557,35332,"NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA",NA,19,368,0.870239774330042,13.8910179597935,0.391517021486569,"O",2118218.976192
"429","231-249 W 39th St, New York, NY, 10018",40.7582644,-73.998129,66510,"NA; NA; NA; NA; NA; Quinn Apparel; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Ld International; NA",NA,25,444,0.843441466854725,11.322760706431,0.319130934796727,"O",3708280.0865808
"430","232 Madison Ave, New York, NY, 10016",40.7500735,-73.9819477,76492,"NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","NA; Tbd",18,610,0.78490832157969,27.3643262389842,0.771260935309676,"O",4264828.75331136
"431","233 Broadway, New York, NY, 10279",40.7124499,-74.0079539,294622,"NA; One Clipboard; NA; NA; NA; NA; NA; Callison; Peter Hanschke Esq; Ginarte, O'dwyer, Gonzalez, Gallardo & Winograd; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Blueprint Nyc; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; City Of New York; NA; Hawthorne Country Day School; NA; NA; NA; NA","NA; Technology, Advertising, Media, And Information; Tbd; Construction, Engineering And Architecture; Legal Services; Government; Education",49,860,0.696755994358251,32.2466122467853,0.908867702600059,"O",16426716.2181418
"432","233 Park Ave S, New York, NY, 10003",40.737584,-73.988142,26686,"NA; NA",NA,2,854,0.698871650211566,20.6908747482406,0.583170339051468,"O",1599875.229216
"433","234 Fifth Ave, New York, NY, 10001",40.9144777,-73.8079894,500,"Argus Management","Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",1,0,1,0,0,NA,NA
"434","234 W 39th St, New York, NY, 10018",40.7546433,-73.9898003,33978,"NA; NA; NA; NA","NA; Unclassifiable",4,2827,0.00317348377997184,31.9383075070794,0.900178162801808,"O",2037044.163168
"435","235 Park Ave S, New York, NY, 10003",40.7377576,-73.9878579,23100,"Emc Presents; Branded Strategic Hospitality; Ps Business Management","Personal Services And Recreation; NA; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",3,856,0.698166431593794,20.3737438176724,0.574232033902292,"O",1384887.8736
"436","236 Fifth Ave, New York, NY, 10001",40.9144967,-73.8079806,30000,"Ventures Management; Gear Patrol; NA; NA","Financial Services And Insurance; Technology, Advertising, Media, And Information; NA",4,0,1,0,0,"O",1798555.68
"437","236 W 27th St, New York, NY, 10001",40.7471941,-73.9957697,13598,"NA; NA; NA; NA; NA",NA,5,612,0.784203102961918,23.3895285515359,0.659231640112898,"O",815225.337888
"438","236 W 30th St, New York, NY, 10001",40.7490571,-73.994194,24000,"NA; NA; NA; NA; NA; NA",NA,6,1632,0.424541607898449,25.212151900074,0.710602106033893,"O",1438844.544
"439","237 Park Ave, New York, NY, 10017",40.7541571,-73.9753267,408169,"NA; NA; JP Morgan; Pagaya Technologies; Pendulum Capital Management; Rxr Realty; NA","NA; Financial Services And Insurance",7,660,0.767277856135402,22.8597965834186,0.64430119491847,"A",34136332.3107713
"440","237 W 35th St, New York, NY, 10001",40.752472,-73.9915895,46522,"NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA",NA,20,2120,0.2524682651622,29.7366962520976,0.83812595874328,"O",2789080.244832
"441","237 W 37th St, New York, NY, 10018",40.7537526,-73.9906761,31876,"NA; NA; NA; NA; Ermani Group; NA; NA; NA; NA; NA; Elliott Bermin Textiles","NA; Retail; Manufacturing (Except Pharmaceutical, Retail, And Computer Tech)",11,2642,0.0684062059238364,30.7767069587366,0.86743856170413,"O",1911025.361856
"442","24 W 40th St, New York, NY, 10018",40.7525798,-73.9832498,33314,"NA; Vault Insurance; NA; NA; Hannon Armstrong Capital; Aurora Capital; NA","NA; Financial Services And Insurance",7,1030,0.636812411847673,32.7087427437357,0.921892806752096,"O",1997236.130784
"443","24-26 W 57th St, New York, NY, 10019",40.7675873,-73.9849409,12369,"NA; NA; NA; NA; NA",NA,5,1008,0.644569816643159,17.5960582071248,0.495943228861839,"O",741544.506864
"444","24-28 W 25th St, New York, NY, 10010",40.742854,-73.9887149,49710,"Scienceio; Themis Technology; Art Agency Partners Holdings; NA; NA; NA; Reciprocal Ventures; NA","Technology, Advertising, Media, And Information; Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; NA; Financial Services And Insurance; Unclassifiable",8,709,0.75,24.0441754247805,0.677682800040852,"O",2980206.76176
"445","24-32 Union Sq E, New York, NY, 10003",40.7358641,-73.989599,78988,"NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; Learning Center; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","NA; Education",42,719,0.746473906911142,22.3747764320471,0.630630948031198,"O",4403993.79760704
"446","240 Madison Ave, New York, NY, 10016",40.7499428,-73.9815403,24120,"Vertex Global Solutions; NA; NA; Wedding Atelier","Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting; NA",4,596,0.78984485190409,26.5440490209665,0.748141499849932,"O",1446038.76672
